datetime,Open,High,Low,close,Volume
20/11/1951,22.68,22.68,22.68,22.68,627778
21/11/1951,22.64,22.64,22.64,22.64,605556
23/11/1951,22.4,22.4,22.4,22.4,672222
24/11/1951,22.3,22.3,22.3,22.3,672222
26/11/1951,22.43,22.43,22.43,22.43,655556
27/11/1951,22.66,22.66,22.66,22.66,727778
28/11/1951,22.61,22.61,22.61,22.61,638889
29/11/1951,22.67,22.67,22.67,22.67,594444
30/11/1951,22.88,22.88,22.88,22.88,850000
01/12/1951,22.94,22.94,22.94,22.94,850000
03/12/1951,23.01,23.01,23.01,23.01,677778
04/12/1951,23.14,23.14,23.14,23.14,711111
05/12/1951,23.07,23.07,23.07,23.07,738889
06/12/1951,23.34,23.34,23.34,23.34,1022222
07/12/1951,23.38,23.38,23.38,23.38,1105556
08/12/1951,23.41,23.41,23.41,23.41,1105556
10/12/1951,23.42,23.42,23.42,23.42,744444
11/12/1951,23.3,23.3,23.3,23.3,755556
12/12/1951,23.37,23.37,23.37,23.37,711111
13/12/1951,23.39,23.39,23.39,23.39,766667
14/12/1951,23.37,23.37,23.37,23.37,755556
15/12/1951,23.36,23.36,23.36,23.36,755556
17/12/1951,23.41,23.41,23.41,23.41,677778
18/12/1951,23.49,23.49,23.49,23.49,716667
19/12/1951,23.57,23.57,23.57,23.57,838889
20/12/1951,23.57,23.57,23.57,23.57,744444
21/12/1951,23.51,23.51,23.51,23.51,694444
22/12/1951,23.53,23.53,23.53,23.53,694444
24/12/1951,23.54,23.54,23.54,23.54,377778
26/12/1951,23.44,23.44,23.44,23.44,844444
27/12/1951,23.65,23.65,23.65,23.65,811111
28/12/1951,23.69,23.69,23.69,23.69,816667
29/12/1951,23.69,23.69,23.69,23.69,816667
31/12/1951,23.77,23.77,23.77,23.77,800000
02/01/1952,23.8,23.8,23.8,23.8,594444
03/01/1952,23.88,23.88,23.88,23.88,677778
04/01/1952,23.92,23.92,23.92,23.92,822222
05/01/1952,23.94,23.94,23.94,23.94,822222
07/01/1952,23.91,23.91,23.91,23.91,855556
08/01/1952,23.82,23.82,23.82,23.82,772222
09/01/1952,23.74,23.74,23.74,23.74,761111
10/01/1952,23.86,23.86,23.86,23.86,844444
11/01/1952,23.98,23.98,23.98,23.98,977778
12/01/1952,24.06,24.06,24.06,24.06,977778
14/01/1952,24.16,24.16,24.16,24.16,838889
15/01/1952,24.06,24.06,24.06,24.06,744444
16/01/1952,24.09,24.09,24.09,24.09,794444
17/01/1952,24.2,24.2,24.2,24.2,883333
18/01/1952,24.25,24.25,24.25,24.25,966667
19/01/1952,24.33,24.33,24.33,24.33,966667
21/01/1952,24.46,24.46,24.46,24.46,961111
22/01/1952,24.66,24.66,24.66,24.66,1066667
23/01/1952,24.54,24.54,24.54,24.54,933333
24/01/1952,24.56,24.56,24.56,24.56,872222
25/01/1952,24.55,24.55,24.55,24.55,916667
26/01/1952,24.59,24.59,24.59,24.59,916667
28/01/1952,24.61,24.61,24.61,24.61,883333
29/01/1952,24.57,24.57,24.57,24.57,961111
30/01/1952,24.23,24.23,24.23,24.23,1044444
31/01/1952,24.14,24.14,24.14,24.14,1005556
01/02/1952,24.3,24.3,24.3,24.3,750000
02/02/1952,24.41,24.41,24.41,24.41,750000
04/02/1952,24.12,24.12,24.12,24.12,911111
05/02/1952,24.11,24.11,24.11,24.11,883333
06/02/1952,24.18,24.18,24.18,24.18,727778
07/02/1952,24.11,24.11,24.11,24.11,650000
08/02/1952,24.24,24.24,24.24,24.24,750000
09/02/1952,24.25,24.25,24.25,24.25,750000
11/02/1952,24.11,24.11,24.11,24.11,633333
13/02/1952,23.92,23.92,23.92,23.92,722222
14/02/1952,23.87,23.87,23.87,23.87,744444
15/02/1952,23.86,23.86,23.86,23.86,666667
16/02/1952,23.84,23.84,23.84,23.84,666667
18/02/1952,23.74,23.74,23.74,23.74,633333
19/02/1952,23.36,23.36,23.36,23.36,905556
20/02/1952,23.09,23.09,23.09,23.09,1094444
21/02/1952,23.16,23.16,23.16,23.16,755556
23/02/1952,23.36,23.36,23.36,23.36,755556
25/02/1952,23.23,23.23,23.23,23.23,666667
26/02/1952,23.15,23.15,23.15,23.15,600000
27/02/1952,23.18,23.18,23.18,23.18,700000
28/02/1952,23.29,23.29,23.29,23.29,638889
29/02/1952,23.26,23.26,23.26,23.26,555556
01/03/1952,23.28,23.28,23.28,23.28,555556
03/03/1952,23.29,23.29,23.29,23.29,566667
04/03/1952,23.68,23.68,23.68,23.68,872222
05/03/1952,23.71,23.71,23.71,23.71,766667
06/03/1952,23.69,23.69,23.69,23.69,672222
07/03/1952,23.72,23.72,23.72,23.72,783333
08/03/1952,23.77,23.77,23.77,23.77,783333
10/03/1952,23.6,23.6,23.6,23.6,650000
11/03/1952,23.62,23.62,23.62,23.62,672222
12/03/1952,23.73,23.73,23.73,23.73,727778
13/03/1952,23.75,23.75,23.75,23.75,705556
14/03/1952,23.75,23.75,23.75,23.75,750000
15/03/1952,23.83,23.83,23.83,23.83,750000
17/03/1952,23.92,23.92,23.92,23.92,638889
18/03/1952,23.87,23.87,23.87,23.87,650000
19/03/1952,23.82,23.82,23.82,23.82,605556
20/03/1952,23.89,23.89,23.89,23.89,688889
21/03/1952,23.93,23.93,23.93,23.93,716667
22/03/1952,23.94,23.94,23.94,23.94,716667
24/03/1952,23.93,23.93,23.93,23.93,577778
25/03/1952,23.79,23.79,23.79,23.79,588889
26/03/1952,23.78,23.78,23.78,23.78,572222
27/03/1952,23.99,23.99,23.99,23.99,761111
28/03/1952,24.18,24.18,24.18,24.18,866667
29/03/1952,24.34,24.34,24.34,24.34,866667
31/03/1952,24.37,24.37,24.37,24.37,933333
01/04/1952,24.18,24.18,24.18,24.18,955556
02/04/1952,24.12,24.12,24.12,24.12,700000
03/04/1952,24.12,24.12,24.12,24.12,711111
04/04/1952,24.02,24.02,24.02,24.02,661111
05/04/1952,24,24,24,24,661111
07/04/1952,23.8,23.8,23.8,23.8,683333
08/04/1952,23.91,23.91,23.91,23.91,605556
09/04/1952,23.94,23.94,23.94,23.94,544444
10/04/1952,24.11,24.11,24.11,24.11,627778
12/04/1952,24.15,24.15,24.15,24.15,627778
14/04/1952,23.95,23.95,23.95,23.95,994444
15/04/1952,23.65,23.65,23.65,23.65,955556
16/04/1952,23.58,23.58,23.58,23.58,777778
17/04/1952,23.41,23.41,23.41,23.41,900000
18/04/1952,23.5,23.5,23.5,23.5,688889
19/04/1952,23.51,23.51,23.51,23.51,688889
21/04/1952,23.69,23.69,23.69,23.69,616667
22/04/1952,23.58,23.58,23.58,23.58,688889
23/04/1952,23.48,23.48,23.48,23.48,605556
24/04/1952,23.43,23.43,23.43,23.43,877778
25/04/1952,23.54,23.54,23.54,23.54,688889
26/04/1952,23.58,23.58,23.58,23.58,688889
28/04/1952,23.55,23.55,23.55,23.55,544444
29/04/1952,23.49,23.49,23.49,23.49,650000
30/04/1952,23.32,23.32,23.32,23.32,555556
01/05/1952,23.17,23.17,23.17,23.17,777778
02/05/1952,23.56,23.56,23.56,23.56,722222
03/05/1952,23.59,23.59,23.59,23.59,722222
05/05/1952,23.66,23.66,23.66,23.66,477778
06/05/1952,23.67,23.67,23.67,23.67,622222
07/05/1952,23.81,23.81,23.81,23.81,622222
08/05/1952,23.86,23.86,23.86,23.86,683333
09/05/1952,23.84,23.84,23.84,23.84,533333
10/05/1952,23.8,23.8,23.8,23.8,533333
12/05/1952,23.75,23.75,23.75,23.75,444444
13/05/1952,23.78,23.78,23.78,23.78,494444
14/05/1952,23.68,23.68,23.68,23.68,527778
15/05/1952,23.6,23.6,23.6,23.6,583333
16/05/1952,23.56,23.56,23.56,23.56,505556
17/05/1952,23.56,23.56,23.56,23.56,505556
19/05/1952,23.61,23.61,23.61,23.61,433333
20/05/1952,23.74,23.74,23.74,23.74,638889
21/05/1952,23.78,23.78,23.78,23.78,672222
22/05/1952,23.91,23.91,23.91,23.91,755556
23/05/1952,23.89,23.89,23.89,23.89,638889
24/05/1952,23.89,23.89,23.89,23.89,638889
26/05/1952,23.94,23.94,23.94,23.94,522222
27/05/1952,23.88,23.88,23.88,23.88,577778
28/05/1952,23.84,23.84,23.84,23.84,627778
29/05/1952,23.86,23.86,23.86,23.86,611111
02/06/1952,23.8,23.8,23.8,23.8,661111
03/06/1952,23.78,23.78,23.78,23.78,522222
04/06/1952,23.95,23.95,23.95,23.95,666667
05/06/1952,24.1,24.1,24.1,24.1,783333
06/06/1952,24.26,24.26,24.26,24.26,844444
09/06/1952,24.37,24.37,24.37,24.37,705556
10/06/1952,24.23,24.23,24.23,24.23,677778
11/06/1952,24.31,24.31,24.31,24.31,661111
12/06/1952,24.31,24.31,24.31,24.31,761111
13/06/1952,24.37,24.37,24.37,24.37,627778
16/06/1952,24.3,24.3,24.3,24.3,544444
17/06/1952,24.33,24.33,24.33,24.33,511111
18/06/1952,24.43,24.43,24.43,24.43,705556
19/06/1952,24.51,24.51,24.51,24.51,733333
20/06/1952,24.59,24.59,24.59,24.59,661111
23/06/1952,24.56,24.56,24.56,24.56,666667
24/06/1952,24.6,24.6,24.6,24.6,666667
25/06/1952,24.66,24.66,24.66,24.66,683333
26/06/1952,24.75,24.75,24.75,24.75,661111
27/06/1952,24.83,24.83,24.83,24.83,672222
30/06/1952,24.96,24.96,24.96,24.96,766667
01/07/1952,25.12,25.12,25.12,25.12,805556
02/07/1952,25.06,25.06,25.06,25.06,733333
03/07/1952,25.05,25.05,25.05,25.05,638889
07/07/1952,24.97,24.97,24.97,24.97,600000
08/07/1952,24.96,24.96,24.96,24.96,472222
09/07/1952,24.86,24.86,24.86,24.86,622222
10/07/1952,24.81,24.81,24.81,24.81,561111
11/07/1952,24.98,24.98,24.98,24.98,577778
14/07/1952,25.03,25.03,25.03,25.03,605556
15/07/1952,25.16,25.16,25.16,25.16,677778
16/07/1952,25.16,25.16,25.16,25.16,622222
17/07/1952,25.05,25.05,25.05,25.05,561111
18/07/1952,24.85,24.85,24.85,24.85,566667
21/07/1952,24.95,24.95,24.95,24.95,433333
22/07/1952,25,25,25,25,505556
23/07/1952,25.11,25.11,25.11,25.11,566667
24/07/1952,25.24,25.24,25.24,25.24,705556
25/07/1952,25.16,25.16,25.16,25.16,627778
28/07/1952,25.2,25.2,25.2,25.2,572222
29/07/1952,25.26,25.26,25.26,25.26,561111
30/07/1952,25.37,25.37,25.37,25.37,688889
31/07/1952,25.4,25.4,25.4,25.4,683333
01/08/1952,25.45,25.45,25.45,25.45,583333
04/08/1952,25.43,25.43,25.43,25.43,527778
05/08/1952,25.46,25.46,25.46,25.46,583333
06/08/1952,25.44,25.44,25.44,25.44,633333
07/08/1952,25.52,25.52,25.52,25.52,655556
08/08/1952,25.55,25.55,25.55,25.55,650000
11/08/1952,25.52,25.52,25.52,25.52,644444
12/08/1952,25.31,25.31,25.31,25.31,616667
13/08/1952,25.28,25.28,25.28,25.28,550000
14/08/1952,25.28,25.28,25.28,25.28,516667
15/08/1952,25.2,25.2,25.2,25.2,494444
18/08/1952,24.94,24.94,24.94,24.94,605556
19/08/1952,24.89,24.89,24.89,24.89,544444
20/08/1952,24.95,24.95,24.95,24.95,533333
21/08/1952,24.98,24.98,24.98,24.98,444444
22/08/1952,24.99,24.99,24.99,24.99,505556
25/08/1952,24.87,24.87,24.87,24.87,466667
26/08/1952,24.83,24.83,24.83,24.83,494444
27/08/1952,24.94,24.94,24.94,24.94,516667
28/08/1952,24.97,24.97,24.97,24.97,544444
29/08/1952,25.03,25.03,25.03,25.03,494444
02/09/1952,25.15,25.15,25.15,25.15,538889
03/09/1952,25.25,25.25,25.25,25.25,666667
04/09/1952,25.24,25.24,25.24,25.24,622222
05/09/1952,25.21,25.21,25.21,25.21,577778
08/09/1952,25.11,25.11,25.11,25.11,650000
09/09/1952,24.86,24.86,24.86,24.86,727778
10/09/1952,24.69,24.69,24.69,24.69,883333
11/09/1952,24.72,24.72,24.72,24.72,538889
12/09/1952,24.71,24.71,24.71,24.71,577778
15/09/1952,24.45,24.45,24.45,24.45,611111
16/09/1952,24.53,24.53,24.53,24.53,633333
17/09/1952,24.58,24.58,24.58,24.58,555556
18/09/1952,24.51,24.51,24.51,24.51,572222
19/09/1952,24.57,24.57,24.57,24.57,638889
22/09/1952,24.59,24.59,24.59,24.59,644444
23/09/1952,24.7,24.7,24.7,24.7,688889
24/09/1952,24.79,24.79,24.79,24.79,772222
25/09/1952,24.81,24.81,24.81,24.81,672222
26/09/1952,24.73,24.73,24.73,24.73,655556
29/09/1952,24.68,24.68,24.68,24.68,538889
30/09/1952,24.54,24.54,24.54,24.54,622222
01/10/1952,24.48,24.48,24.48,24.48,588889
02/10/1952,24.52,24.52,24.52,24.52,577778
03/10/1952,24.5,24.5,24.5,24.5,544444
06/10/1952,24.44,24.44,24.44,24.44,594444
07/10/1952,24.4,24.4,24.4,24.4,527778
08/10/1952,24.58,24.58,24.58,24.58,700000
09/10/1952,24.57,24.57,24.57,24.57,605556
10/10/1952,24.55,24.55,24.55,24.55,594444
14/10/1952,24.48,24.48,24.48,24.48,627778
15/10/1952,24.06,24.06,24.06,24.06,961111
16/10/1952,23.91,23.91,23.91,23.91,961111
17/10/1952,24.2,24.2,24.2,24.2,755556
20/10/1952,24.13,24.13,24.13,24.13,583333
21/10/1952,24.07,24.07,24.07,24.07,550000
22/10/1952,23.8,23.8,23.8,23.8,644444
23/10/1952,23.87,23.87,23.87,23.87,700000
24/10/1952,24.03,24.03,24.03,24.03,588889
27/10/1952,24.09,24.09,24.09,24.09,555556
28/10/1952,24.13,24.13,24.13,24.13,600000
29/10/1952,24.15,24.15,24.15,24.15,566667
30/10/1952,24.15,24.15,24.15,24.15,605556
31/10/1952,24.52,24.52,24.52,24.52,977778
03/11/1952,24.6,24.6,24.6,24.6,927778
05/11/1952,24.67,24.67,24.67,24.67,1127778
06/11/1952,24.77,24.77,24.77,24.77,772222
07/11/1952,24.78,24.78,24.78,24.78,855556
10/11/1952,24.77,24.77,24.77,24.77,755556
12/11/1952,24.65,24.65,24.65,24.65,827778
13/11/1952,24.71,24.71,24.71,24.71,738889
14/11/1952,24.75,24.75,24.75,24.75,944444
17/11/1952,24.8,24.8,24.8,24.8,827778
18/11/1952,25.16,25.16,25.16,25.16,1250000
19/11/1952,25.33,25.33,25.33,25.33,1305556
20/11/1952,25.28,25.28,25.28,25.28,966667
21/11/1952,25.27,25.27,25.27,25.27,977778
24/11/1952,25.42,25.42,25.42,25.42,1166667
25/11/1952,25.36,25.36,25.36,25.36,1072222
26/11/1952,25.52,25.52,25.52,25.52,1066667
28/11/1952,25.66,25.66,25.66,25.66,1200000
01/12/1952,25.68,25.68,25.68,25.68,1166667
02/12/1952,25.74,25.74,25.74,25.74,894444
03/12/1952,25.71,25.71,25.71,25.71,894444
04/12/1952,25.61,25.61,25.61,25.61,872222
05/12/1952,25.62,25.62,25.62,25.62,838889
08/12/1952,25.76,25.76,25.76,25.76,994444
09/12/1952,25.93,25.93,25.93,25.93,1177778
10/12/1952,25.98,25.98,25.98,25.98,1044444
11/12/1952,25.96,25.96,25.96,25.96,994444
12/12/1952,26.04,26.04,26.04,26.04,1127778
15/12/1952,26.04,26.04,26.04,26.04,1077778
16/12/1952,26.07,26.07,26.07,26.07,1100000
17/12/1952,26.04,26.04,26.04,26.04,944444
18/12/1952,26.03,26.03,26.03,26.03,1033333
19/12/1952,26.15,26.15,26.15,26.15,1138889
22/12/1952,26.3,26.3,26.3,26.3,1166667
23/12/1952,26.19,26.19,26.19,26.19,1166667
24/12/1952,26.21,26.21,26.21,26.21,838889
26/12/1952,26.25,26.25,26.25,26.25,716667
29/12/1952,26.4,26.4,26.4,26.4,1011111
30/12/1952,26.59,26.59,26.59,26.59,1150000
31/12/1952,26.57,26.57,26.57,26.57,1138889
02/01/1953,26.54,26.54,26.54,26.54,805556
05/01/1953,26.66,26.66,26.66,26.66,1183333
06/01/1953,26.48,26.48,26.48,26.48,1155556
07/01/1953,26.37,26.37,26.37,26.37,977778
08/01/1953,26.33,26.33,26.33,26.33,988889
09/01/1953,26.08,26.08,26.08,26.08,1155556
12/01/1953,25.86,25.86,25.86,25.86,833333
13/01/1953,26.02,26.02,26.02,26.02,933333
14/01/1953,26.08,26.08,26.08,26.08,761111
15/01/1953,26.13,26.13,26.13,26.13,805556
16/01/1953,26.02,26.02,26.02,26.02,950000
19/01/1953,26.01,26.01,26.01,26.01,755556
20/01/1953,26.14,26.14,26.14,26.14,827778
21/01/1953,26.09,26.09,26.09,26.09,722222
22/01/1953,26.12,26.12,26.12,26.12,766667
23/01/1953,26.07,26.07,26.07,26.07,744444
26/01/1953,26.02,26.02,26.02,26.02,788889
27/01/1953,26.05,26.05,26.05,26.05,861111
28/01/1953,26.13,26.13,26.13,26.13,911111
29/01/1953,26.2,26.2,26.2,26.2,1016667
30/01/1953,26.38,26.38,26.38,26.38,977778
02/02/1953,26.51,26.51,26.51,26.51,1050000
03/02/1953,26.54,26.54,26.54,26.54,866667
04/02/1953,26.42,26.42,26.42,26.42,922222
05/02/1953,26.15,26.15,26.15,26.15,1055556
06/02/1953,26.51,26.51,26.51,26.51,1038889
09/02/1953,25.69,25.69,25.69,25.69,988889
10/02/1953,25.62,25.62,25.62,25.62,750000
11/02/1953,25.64,25.64,25.64,25.64,688889
13/02/1953,25.74,25.74,25.74,25.74,750000
16/02/1953,25.65,25.65,25.65,25.65,738889
17/02/1953,25.5,25.5,25.5,25.5,716667
18/02/1953,25.48,25.48,25.48,25.48,677778
19/02/1953,25.57,25.57,25.57,25.57,772222
20/02/1953,25.63,25.63,25.63,25.63,777778
24/02/1953,25.75,25.75,25.75,25.75,1277778
25/02/1953,25.91,25.91,25.91,25.91,1311111
26/02/1953,25.95,25.95,25.95,25.95,1272222
27/02/1953,25.9,25.9,25.9,25.9,1105556
02/03/1953,25.93,25.93,25.93,25.93,977778
03/03/1953,26,26,26,26,1027778
04/03/1953,25.78,25.78,25.78,25.78,1116667
05/03/1953,25.79,25.79,25.79,25.79,855556
06/03/1953,25.84,25.84,25.84,25.84,938889
09/03/1953,25.83,25.83,25.83,25.83,888889
10/03/1953,25.91,25.91,25.91,25.91,850000
11/03/1953,26.12,26.12,26.12,26.12,1050000
12/03/1953,26.13,26.13,26.13,26.13,988889
13/03/1953,26.18,26.18,26.18,26.18,977778
16/03/1953,26.22,26.22,26.22,26.22,983333
17/03/1953,26.33,26.33,26.33,26.33,1172222
18/03/1953,26.24,26.24,26.24,26.24,1172222
19/03/1953,26.22,26.22,26.22,26.22,1022222
20/03/1953,26.18,26.18,26.18,26.18,961111
23/03/1953,26.02,26.02,26.02,26.02,972222
24/03/1953,26.17,26.17,26.17,26.17,1094444
25/03/1953,26.1,26.1,26.1,26.1,1288889
26/03/1953,25.95,25.95,25.95,25.95,1111111
27/03/1953,25.99,25.99,25.99,25.99,911111
30/03/1953,25.61,25.61,25.61,25.61,1522222
31/03/1953,25.29,25.29,25.29,25.29,1733333
01/04/1953,25.25,25.25,25.25,25.25,1244444
02/04/1953,25.23,25.23,25.23,25.23,955556
06/04/1953,24.61,24.61,24.61,24.61,1694444
07/04/1953,24.71,24.71,24.71,24.71,1388889
08/04/1953,24.93,24.93,24.93,24.93,1033333
09/04/1953,24.88,24.88,24.88,24.88,844444
10/04/1953,24.82,24.82,24.82,24.82,755556
13/04/1953,24.77,24.77,24.77,24.77,711111
14/04/1953,24.86,24.86,24.86,24.86,822222
15/04/1953,24.96,24.96,24.96,24.96,877778
16/04/1953,24.91,24.91,24.91,24.91,727778
17/04/1953,24.62,24.62,24.62,24.62,794444
20/04/1953,24.73,24.73,24.73,24.73,844444
21/04/1953,24.67,24.67,24.67,24.67,694444
22/04/1953,24.46,24.46,24.46,24.46,772222
23/04/1953,24.19,24.19,24.19,24.19,1066667
24/04/1953,24.2,24.2,24.2,24.2,988889
27/04/1953,24.34,24.34,24.34,24.34,777778
28/04/1953,24.52,24.52,24.52,24.52,738889
29/04/1953,24.68,24.68,24.68,24.68,727778
30/04/1953,24.62,24.62,24.62,24.62,633333
01/05/1953,24.73,24.73,24.73,24.73,666667
04/05/1953,25,25,25,25,844444
05/05/1953,25.03,25.03,25.03,25.03,716667
06/05/1953,25,25,25,25,616667
07/05/1953,24.9,24.9,24.9,24.9,616667
08/05/1953,24.9,24.9,24.9,24.9,677778
11/05/1953,24.91,24.91,24.91,24.91,561111
12/05/1953,24.74,24.74,24.74,24.74,600000
13/05/1953,24.71,24.71,24.71,24.71,622222
14/05/1953,24.85,24.85,24.85,24.85,672222
15/05/1953,24.84,24.84,24.84,24.84,666667
18/05/1953,24.75,24.75,24.75,24.75,600000
19/05/1953,24.7,24.7,24.7,24.7,622222
20/05/1953,24.93,24.93,24.93,24.93,938889
21/05/1953,25.06,25.06,25.06,25.06,883333
22/05/1953,25.03,25.03,25.03,25.03,750000
25/05/1953,24.99,24.99,24.99,24.99,655556
26/05/1953,24.87,24.87,24.87,24.87,644444
27/05/1953,24.64,24.64,24.64,24.64,738889
28/05/1953,24.46,24.46,24.46,24.46,688889
29/05/1953,24.54,24.54,24.54,24.54,511111
01/06/1953,24.15,24.15,24.15,24.15,827778
02/06/1953,24.22,24.22,24.22,24.22,805556
03/06/1953,24.18,24.18,24.18,24.18,583333
04/06/1953,24.03,24.03,24.03,24.03,777778
05/06/1953,24.09,24.09,24.09,24.09,644444
08/06/1953,24.01,24.01,24.01,24.01,555556
09/06/1953,23.6,23.6,23.6,23.6,1222222
10/06/1953,23.54,23.54,23.54,23.54,1088889
11/06/1953,23.75,23.75,23.75,23.75,677778
12/06/1953,23.82,23.82,23.82,23.82,511111
15/06/1953,23.62,23.62,23.62,23.62,605556
16/06/1953,23.55,23.55,23.55,23.55,761111
17/06/1953,23.85,23.85,23.85,23.85,638889
18/06/1953,23.84,23.84,23.84,23.84,561111
19/06/1953,23.84,23.84,23.84,23.84,494444
22/06/1953,23.96,23.96,23.96,23.96,572222
23/06/1953,24.12,24.12,24.12,24.12,583333
24/06/1953,24.09,24.09,24.09,24.09,572222
25/06/1953,24.19,24.19,24.19,24.19,644444
26/06/1953,24.21,24.21,24.21,24.21,461111
29/06/1953,24.14,24.14,24.14,24.14,444444
30/06/1953,24.14,24.14,24.14,24.14,455556
01/07/1953,24.24,24.24,24.24,24.24,505556
02/07/1953,24.31,24.31,24.31,24.31,572222
03/07/1953,24.36,24.36,24.36,24.36,461111
06/07/1953,24.38,24.38,24.38,24.38,455556
07/07/1953,24.51,24.51,24.51,24.51,572222
08/07/1953,24.5,24.5,24.5,24.5,527778
09/07/1953,24.43,24.43,24.43,24.43,505556
10/07/1953,24.41,24.41,24.41,24.41,477778
13/07/1953,24.17,24.17,24.17,24.17,622222
14/07/1953,24.08,24.08,24.08,24.08,572222
15/07/1953,24.15,24.15,24.15,24.15,466667
16/07/1953,24.18,24.18,24.18,24.18,438889
17/07/1953,24.35,24.35,24.35,24.35,466667
20/07/1953,24.22,24.22,24.22,24.22,461111
21/07/1953,24.16,24.16,24.16,24.16,472222
22/07/1953,24.19,24.19,24.19,24.19,500000
23/07/1953,24.23,24.23,24.23,24.23,555556
24/07/1953,24.23,24.23,24.23,24.23,494444
27/07/1953,24.07,24.07,24.07,24.07,672222
28/07/1953,24.11,24.11,24.11,24.11,600000
29/07/1953,24.26,24.26,24.26,24.26,555556
30/07/1953,24.49,24.49,24.49,24.49,666667
31/07/1953,24.75,24.75,24.75,24.75,733333
03/08/1953,24.84,24.84,24.84,24.84,644444
04/08/1953,24.78,24.78,24.78,24.78,555556
05/08/1953,24.68,24.68,24.68,24.68,600000
06/08/1953,24.8,24.8,24.8,24.8,666667
07/08/1953,24.78,24.78,24.78,24.78,527778
10/08/1953,24.75,24.75,24.75,24.75,605556
11/08/1953,24.72,24.72,24.72,24.72,522222
12/08/1953,24.78,24.78,24.78,24.78,550000
13/08/1953,24.73,24.73,24.73,24.73,577778
14/08/1953,24.62,24.62,24.62,24.62,555556
17/08/1953,24.56,24.56,24.56,24.56,505556
18/08/1953,24.46,24.46,24.46,24.46,572222
19/08/1953,24.31,24.31,24.31,24.31,777778
20/08/1953,24.29,24.29,24.29,24.29,477778
21/08/1953,24.35,24.35,24.35,24.35,472222
24/08/1953,24.09,24.09,24.09,24.09,733333
25/08/1953,23.93,23.93,23.93,23.93,816667
26/08/1953,23.86,23.86,23.86,23.86,588889
27/08/1953,23.79,23.79,23.79,23.79,716667
28/08/1953,23.74,23.74,23.74,23.74,588889
31/08/1953,23.32,23.32,23.32,23.32,1216667
01/09/1953,23.42,23.42,23.42,23.42,877778
02/09/1953,23.56,23.56,23.56,23.56,616667
03/09/1953,23.51,23.51,23.51,23.51,500000
04/09/1953,23.57,23.57,23.57,23.57,427778
08/09/1953,23.61,23.61,23.61,23.61,411111
09/09/1953,23.65,23.65,23.65,23.65,477778
10/09/1953,23.41,23.41,23.41,23.41,561111
11/09/1953,23.14,23.14,23.14,23.14,1072222
14/09/1953,22.71,22.71,22.71,22.71,1416667
15/09/1953,22.9,22.9,22.9,22.9,1583333
16/09/1953,23.01,23.01,23.01,23.01,872222
17/09/1953,23.07,23.07,23.07,23.07,716667
18/09/1953,22.95,22.95,22.95,22.95,661111
21/09/1953,22.88,22.88,22.88,22.88,594444
22/09/1953,23.2,23.2,23.2,23.2,722222
23/09/1953,23.23,23.23,23.23,23.23,688889
24/09/1953,23.24,23.24,23.24,23.24,566667
25/09/1953,23.3,23.3,23.3,23.3,505556
28/09/1953,23.45,23.45,23.45,23.45,638889
29/09/1953,23.49,23.49,23.49,23.49,650000
30/09/1953,23.35,23.35,23.35,23.35,522222
01/10/1953,23.49,23.49,23.49,23.49,522222
02/10/1953,23.59,23.59,23.59,23.59,494444
05/10/1953,23.48,23.48,23.48,23.48,516667
06/10/1953,23.39,23.39,23.39,23.39,611111
07/10/1953,23.58,23.58,23.58,23.58,561111
08/10/1953,23.62,23.62,23.62,23.62,533333
09/10/1953,23.66,23.66,23.66,23.66,500000
13/10/1953,23.57,23.57,23.57,23.57,627778
14/10/1953,23.68,23.68,23.68,23.68,716667
15/10/1953,23.95,23.95,23.95,23.95,950000
16/10/1953,24.14,24.14,24.14,24.14,900000
19/10/1953,24.16,24.16,24.16,24.16,661111
20/10/1953,24.17,24.17,24.17,24.17,711111
21/10/1953,24.19,24.19,24.19,24.19,733333
22/10/1953,24.3,24.3,24.3,24.3,738889
23/10/1953,24.35,24.35,24.35,24.35,738889
26/10/1953,24.31,24.31,24.31,24.31,744444
27/10/1953,24.26,24.26,24.26,24.26,650000
28/10/1953,24.29,24.29,24.29,24.29,700000
29/10/1953,24.58,24.58,24.58,24.58,894444
30/10/1953,24.54,24.54,24.54,24.54,777778
02/11/1953,24.66,24.66,24.66,24.66,744444
04/11/1953,24.51,24.51,24.51,24.51,822222
05/11/1953,24.64,24.64,24.64,24.64,955556
06/11/1953,24.61,24.61,24.61,24.61,944444
09/11/1953,24.66,24.66,24.66,24.66,800000
